source_account_id,target_account_id,slope,corr
50029ST,30000D,1.6468968238858086,0.9833491776652522
50029ST,27000D,1.459407838535919,0.9797513985506402
50029ST,35000D,1.503610238544696,0.979154696677609
50029ST,200000D,1.5036101873771501,0.9791546952029269
50029ST,31000D,1.6174490358065992,0.9781489031446713
50029ST,33000D,1.286765934362102,0.9752725970377243
50030ST,50042ST,146.45095541401272,0.8213441413204317
50030ST,50007SD,64.12951167728235,0.7997607153902011
50030ST,2240D,0.09384288747346073,0.7901007581160963
50030ST,1830D,-687.1575371549895,-0.7718988919063204
50030ST,570P,-0.3452229299363057,-0.80738465523449
50030ST,5000XP,-0.7791932059447981,-0.813040824780316
50030ST,0979P,-0.1910828025477707,-0.8297650861226364
50030ST,5000D,-2.29171974522293,-0.8502958014480267
50030ST,0968P,-0.10276008492569003,-0.852443898767509
50030ST,1510D,-1217.6250530785562,-0.8548988429204389
50031ST,395AU,0.49024384758963435,0.8949346146157842
50031ST,30000D,154716.85564792395,0.8867894278478164
50031ST,2520D,20670.81087381843,0.8847544650566669
50031ST,35000D,140232.37829733963,0.8766088404380837
50031ST,200000D,140232.36890474727,0.8766088102344777
50031ST,2100D,118517.00017990598,0.8764779193993205
50031ST,0976P,0.040658755800094454,0.8750656551949568
50031ST,0971P,0.040658755800094454,0.8750656551949568
50031ST,540P,0.040658755800094454,0.8750656551949568
50031ST,27000D,135764.3960405688,0.8749165241057394
50032ST,50037ST,13392.080838872711,0.704891634906356
50032ST,3506S,8836.91990331264,0.6231267286507851
50032ST,2260D,4047.223809262209,0.6155291719219079
50032ST,3506U,0.4467944844256441,0.615142627471921
50032ST,6089DZ,0.9039295720485635,0.5725815032412332
50032ST,396CD,-1810.2775916057792,-0.5707147175928581
50032ST,50007SDY,-66.6226995550184,-0.5762182746702846
50032ST,3282G,-1177.8999615448001,-0.6009256436492814
50032ST,2490D,-17669.34856891721,-0.6025191272175792
50032ST,3282S,-1271.378454100972,-0.614003131834722
50033ST,50034ST,1.4672847043451887,0.8783955791504101
50033ST,24000UU,1.38615948171941,0.858764086171925
50033ST,1495UU,1.1695766804843715,0.8509577756109902
50033ST,50038ST,22043.97159372837,0.835132485485427
50033ST,0963P,0.03324804205974537,0.7648001428206479
50033ST,530P,0.03324804205974537,0.7648001428206479
50033ST,50023ST,0.6190124359343283,0.7528085950721144
50033ST,395DU,0.8585694397996564,0.7493230309572056
50033ST,1610D,9056.052388026037,0.7453981110239942
50033ST,26000D,9056.052388026037,0.7453981110239942
50034ST,24000UU,0.9000089193136587,0.9313903546473092
50034ST,1495UU,0.7599868440123533,0.9236546771123391
50034ST,50033ST,0.525854860468487,0.8783955791504101
50034ST,1505D,2075.3048565662875,0.8538002933698932
50034ST,2111D,19326.428712385583,0.8315464453018665
50034ST,540P,0.023546988059268834,0.8310906387022734
50034ST,0971P,0.023546988059268834,0.8310906387022733
50034ST,0976P,0.023546988059268834,0.8310906387022733
50034ST,1495D,13857.901095960666,0.7941306478583078
50034ST,24000D,18877.088529762637,0.7934610869024337
50035ST,3010ST,5.768369041728132e-05,0.6963574275211943
50035ST,50031ST,5.4288618590664084e-05,0.6906700953696671
50035ST,5000BP,6.020827245999514e-06,0.6819597892052686
50035ST,2000D,0.27490262927322356,0.6710221043066311
50035ST,50025ST,2.028646923967175,0.6641754641900018
50035ST,50020ST,4.3162844848521374e-05,0.6586701908785542
50035ST,2520D,1.1856010421769887,0.645603213517541
50035ST,395AU,2.7577742541768328e-05,0.6404713809855713
50035ST,2420D,-1.6001513369098783,-0.65029576335002
50035ST,32000D,-2.0048802714665044,-0.6594377835008
50036ST,1450D,1.3609950035159994,0.7969730405743504
50036ST,3580S,0.08785798139028948,0.7747460983851879
50036ST,3580G,0.01986907022829252,0.7708119936324705
50036ST,3580U,3.6136374908337886e-06,0.7610787857629763
50036ST,391KU,5.01106900795867e-05,0.696085520554221
50036ST,5240G,0.04635774986339636,0.6894256327163474
50036ST,1860D,0.004683635175637573,0.6877163613791326
50036ST,8421D,0.2194243071034687,0.6827026350303131
50036ST,8441D,-0.006466269919908146,-0.6796884898830847
50036ST,4512G,-0.006024304250481255,-0.6964912593343805
50037ST,50032ST,3.710194277790663e-05,0.704891634906356
50037ST,2300D,0.37216384046317313,0.48039089049294986
50037ST,8211D,0.0016037216179916086,0.4784235389936192
50037ST,18000BD,0.25733691863505687,0.4680940543804731
50037ST,20000D,-1.3254353348423675,-0.4717209606782641
50037ST,M18000AD,-0.45571159694251456,-0.47206696617234906
50037ST,18000AD,-0.45571159694251456,-0.47206696617234917
50037ST,8271D,-0.028720824860003685,-0.4763826025053994
50037ST,8270D,-0.08186703450002526,-0.4788739131091452
50037ST,8274D,-0.012438762729341312,-0.4829376598694141
50038ST,530P,1.535165172992366e-06,0.9321192127734018
50038ST,0963P,1.535165172992366e-06,0.9321192127734017
50038ST,1495D,1.0234417866954806,0.9267612379579518
50038ST,24000D,1.3655179533821225,0.9069811290490585
50038ST,50039ST,1.3655179512893314,0.9069810294694811
50038ST,2111D,1.333001168264513,0.9063076558321086
50038ST,26000D,0.41611623048380514,0.9040625566639392
50038ST,1610D,0.41611623048380514,0.9040625566639392
50038ST,33000D,4.7936071893295376,0.9037891185862141
50038ST,1010D,-0.727695955674926,-0.8972217467963661
50039ST,24000D,0.9999998917395522,0.9999999999992898
50039ST,2111D,0.9613056016199496,0.9840242518085197
50039ST,25000D,3.4609654297217225,0.9560165597768909
50039ST,33000D,3.353921804548272,0.9520435357509097
50039ST,31000D,4.199959140646363,0.9512547559807598
50039ST,27000D,3.754092129419762,0.9438903648437686
50039ST,30000D,4.202695947796195,0.9398244669679116
50039ST,200000D,3.8470831621506005,0.9382639596221116
50039ST,35000D,3.847083064177177,0.9382639052115722
50039ST,0976P,1.1124852405925141e-06,0.9341502009522124
50040ST,50044ST,1.2418190891518968,0.8556450111974728
50040ST,8174D,0.145287000102769,0.6877418450075824
50040ST,1890D,0.8730600285540496,0.6858678838660381
50040ST,8143D,0.2010266383624622,0.6798639241772639
50040ST,8144D,0.19973464015844852,0.6792808041769036
50040ST,1140DD,2.735822152884721,0.6418893772684799
50040ST,8140D,0.38887097115236396,0.6417769302851134
50040ST,8322D,0.004453291456488383,0.5473581851096068
50040ST,50043ST,0.2713769384075568,0.48286604370634123
50040ST,11790D,-2.2341932842518077,-0.47727738342940834
50041ST,1520D,20.127845891224354,0.9176144558368445
50041ST,50007SD,0.41142027030232803,0.8158212847939882
50041ST,29000D,-106.39322974584155,-0.8064996620419466
50041ST,5000D,-0.013771648160614467,-0.8124593834070911
50041ST,1990D,-109.82338332107058,-0.8136326733019776
50041ST,5000XP,-0.004925714253125554,-0.8172287230621558
50041ST,510P,-0.0006074844539114046,-0.8286341870123465
50041ST,570P,-0.0022343179830163528,-0.8308699459834669
50041ST,0968P,-0.0006507871574557215,-0.8583957096250299
50041ST,0979P,-0.0012582716113671258,-0.8687907037534343
50042ST,2240D,0.0005853292474791076,0.8787157024324207
50042ST,1530D,0.012942883518963319,0.8507103819924298
50042ST,396AU,0.0005558749113164486,0.8502851324884825
50042ST,50007SD,0.37833174130331343,0.8412827025312228
50042ST,5000XP,-0.004635104582482113,-0.8623702766752173
50042ST,5000D,-0.013164378702271154,-0.870915341540752
50042ST,1510D,-6.97056201152815,-0.8726417651435627
50042ST,570P,-0.0021100096305350646,-0.8798980194748376
50042ST,0979P,-0.0011633928545988653,-0.9007971273666445
50042ST,0968P,-0.0006186300991261288,-0.9150386624478701
50043ST,8174D,0.31925235427511445,0.8493351036822755
50043ST,5310U,0.0069401817796180855,0.6451188138954059
50043ST,47000U,0.01289539243584771,0.6046762061949996
50043ST,50044ST,1.4701407848302588,0.5692990902314122
50043ST,50040ST,0.8591725499329368,0.48286604370634123
50043ST,6013DZ,-0.0006748565907581931,-0.5547303370646476
50043ST,6014DZ,-0.057456081371784,-0.5753507139126989
50043ST,9101D,-1.5259227672260793,-0.5934604430682635
50043ST,6020DZ,-0.001116362235752217,-0.6294008477393457
50043ST,6004DZ,-0.0017916990902713252,-0.7196127046356605
50044ST,50040ST,0.5895612264159446,0.8556450111974728
50044ST,8174D,0.1060441856730721,0.7285347357128125
50044ST,1890D,0.6079887411247944,0.6931968936498404
50044ST,1280BD,4.055572900896014,0.6362063483224832
50044ST,50007SD,0.08102925690989261,0.6167012972329123
50044ST,1790D,-3.5465402730638993,-0.6190140671166008
50044ST,11790D,-2.009050647865254,-0.622881894656288
50044ST,1830D,-0.911503744374312,-0.624875404966883
50044ST,1280ED,-4.989005783449572,-0.6876457327477308
50044ST,1810D,-0.1685611788219878,-0.7337439069291741
50045ST,5000AP,5.992967771625304e-05,0.7125476479149986
50045ST,570P,6.653180879754402e-05,0.6997292755043744
50045ST,3310U,0.00011386827277751885,0.69375274938384
50045ST,0964P,3.125483723874833e-05,0.6593874320054833
50045ST,0962P,3.0385840463753384e-05,0.6558641712175428
50045ST,50007SDY,0.015530111385562503,0.6517851396631146
50045ST,0979P,3.291292330748182e-05,0.6427171214389154
50045ST,1910D,-0.12446922144179602,-0.6586598141967851
50045ST,50041ST,-0.023452090647557215,-0.6632758865400823
50045ST,1520D,-0.5425888352565869,-0.6995945955217034
50046ST,50049ST,2.509120342638496,0.7516635003490005
50046ST,50047ST,0.9493567194924664,0.7389417167402959
50046ST,1530D,0.0003003841431039485,0.6977256213521843
50046ST,396AU,1.2893861847557032e-05,0.6969915334006671
50046ST,8173D,0.08027005881424076,0.692884008403729
50046ST,8170D,0.07822741135779425,0.6620522605601665
50046ST,1500D,2.2558756937298168,0.6546163964697856
50046ST,2260D,0.6167094700211748,0.6377365173570726
50046ST,1510D,-0.1546899337468095,-0.6843641179298421
50046ST,396AD,-0.8751199074278273,-0.7060324285635698
50047ST,1500D,2.3995199546924497,0.8945720470826289
50047ST,50049ST,2.1783860426507093,0.8384092473002798
50047ST,1530D,0.00027516679248048713,0.8211508237779422
50047ST,396AU,1.1815250390866726e-05,0.8205530481867875
50047ST,2240D,1.1006275459077476e-05,0.7501787554023142
50047ST,50046ST,0.5751630019862402,0.7389417167402959
50047ST,2000D,-1.2044225881663508,-0.7456793949367075
50047ST,34000D,-6.011641313327991,-0.7566674561613401
50047ST,396AD,-0.7906510618961652,-0.8195230773052137
50047ST,1510D,-0.15373537016975003,-0.8738124309578382
50048ST,50049ST,1.9605424712044477,0.9079929859186904
50048ST,1500D,1.9686242773869398,0.8831588372395345
50048ST,1540D,0.053823063681827585,0.6599118778934855
50048ST,50047ST,0.5225998124436919,0.6288604387065105
50048ST,8374D,-0.007017400242332328,-0.6085670790749873
50048ST,10011002D,-0.12229701796797392,-0.6559863601057466
50048ST,1230BD,-0.19458652436951535,-0.673136113230482
50048ST,8411D,-0.04119251590557169,-0.6969825363928558
50048ST,1230AD,-0.22813710241272098,-0.7050497182690247
50048ST,1240D,-0.22813710241272098,-0.7050497182690247
50049ST,1500D,0.997457584061523,0.9661936533012961
50049ST,50048ST,0.4205220109162143,0.9079929859186904
50049ST,50047ST,0.3226838825607237,0.8384092473002798
50049ST,50046ST,0.2251777278896003,0.7516635003490005
50049ST,1540D,0.024553326657433216,0.6500123879435709
50049ST,2420D,2.2709164633903547,0.6081981971380022
50049ST,8410D,-0.0201382456223397,-0.5802121813965488
50049ST,1510D,-0.039966230155728394,-0.5902233569440419
50049ST,14000AD,-0.045584588750498,-0.60524483916961
50049ST,8411D,-0.01922120749675254,-0.702227780963038
50211SD,5100G,6297.378978220735,0.9630292507322972
50211SD,8151D,196.80279515060423,0.9330400567791967
50211SD,8154D,84.24213897746641,0.9324910363462616
50211SD,8152D,84.24213897746641,0.9324910363462616
50211SD,19500D,98441.01179214899,0.929992204866842
50211SD,2570D,98441.01179214899,0.929992204866842
50211SD,8243D,242.18376392463344,0.8966937182761014
50211SD,8240D,472.18666810846474,0.8053874097081225
50211SD,8150D,996.7431062956053,0.7941449270294612
50211SD,6026DZ,-6.709249252460837,-0.8886141884560307
5040D,5000BP,0.26053748231966056,0.8443215328950816
5040D,8420D,3123.6141442715702,0.8339215470260086
5040D,5080D,2.2277227722772284,0.8205599473527246
5040D,2111D,85358.76916548797,0.8151799452799733
5040D,2000D,11623.740594059404,0.8117810218025348
5040D,1280D,1722.4424328147102,0.809281831530673
5040D,1280AD,2004.6073550212163,0.8049183579073167
5040D,395AU,1.2084865629420083,0.8030043411050563
5040D,2410D,-18617.087694483733,-0.808732330072628
5040D,2420D,-72596.61867043847,-0.8441144030143588
5040G,5040S,1.3701377128742318,0.9830265233781391
5040G,5040U,0.014374529021722326,0.7831975025071508
5040G,41000U,0.004013439498257364,0.695929029174518
5040G,41000S,188.91058445341642,0.6876639098241412
5040G,42000S,192.7982948146857,0.678439970493535
5040G,41500S,193.87932675238588,0.6783761945035032
5040G,43500S,205.30322426980757,0.6766455340726403
5040G,43500XS,205.30322426980757,0.6766455340726403
5040G,41500U,0.0042719140646620924,0.6665043863661373
5040G,44800U,0.008093827037866277,0.6656378757534969
5040S,5040G,0.70528760473117,0.9830265233781391
5040S,5040U,0.010812928709179824,0.8211452671444613
5040S,41000S,142.53586457722375,0.7231744591234499
5040S,41000U,0.002984667363065959,0.7213452116844458
5040S,41500S,147.62109115170196,0.7199237351072568
5040S,42000S,146.60064971410142,0.7190235545107768
5040S,43500S,156.1004072514974,0.7170814210296338
5040S,43500XS,156.1004072514974,0.7170814210296338
5040S,400000XS,218.04791571725886,0.7136737934507837
5040S,400000S,218.04791571725886,0.7136737934507837
5040U,5040S,62.358641945110314,0.8211452671444613
5040U,5040G,42.672586142230486,0.7831975025071508
5040U,15000D,651.7977267909267,0.6381919606894504
5040U,44800G,1806.0874060303638,0.637571949752835
5040U,41000U,0.19886502617288782,0.6328910787582696
5040U,41000S,9377.902516184791,0.6265388196461684
5040U,400000G,2229.9512417853007,0.6206008837105966
5040U,400000XG,2229.9512417853007,0.6206008837105966
5040U,41500S,9583.609216770217,0.6154468071905087
5040U,43500XS,10172.745576700423,0.6153553244264687
5080D,34000D,24107.999309153714,0.929273877932551
5080D,1830D,325.9025906735752,0.9076235297864208
5080D,5000D,0.9806563039723661,0.9020678048779929
5080D,5000BP,0.10120898100172712,0.8904458931324339
5080D,5000XP,0.34300518134715025,0.8873229347148193
5080D,5000CP,0.14784110535405873,0.8825161228495992
5080D,1820D,156.65630397236617,0.8717840795216997
5080D,1840D,1025.1284974093264,0.870291853098648
5080D,391AU,0.5347150259067357,0.8696782926444854
5080D,2410D,-7831.208635578582,-0.9235760971801825
5080G,5080S,1.2353310294958941,0.997235145850339
5080G,5080U,0.003187324587192694,0.8651899582560646
5080G,5000BP,0.00010993711944603157,0.8489343632365048
5080G,3011ST,0.0014257592620305298,0.8448597645139175
5080G,5261S,0.6524452626803309,0.826116889096742
5080G,45500XS,2.0400395344274798,0.8243632389035702
5080G,45500S,2.0400395344274798,0.8243632389035702
5080G,5000XP,0.00036240041922408646,0.8228316622355969
5080G,5080D,0.0009318947738706806,0.8179149627248715
5080G,1830D,0.32966869862323606,0.8058179256307317
5080S,5080G,0.805029512231201,0.997235145850339
5080S,5080U,0.002616274093558201,0.8797397031415831
5080S,5000BP,9.043593862745333e-05,0.8650806235010529
5080S,3011ST,0.0011623372400134638,0.8532108171889711
5080S,5080D,0.0007689063932323584,0.8359889232964091
5080S,5000XP,0.0002968430894680904,0.8349010757850114
5080S,45500S,1.6555047722318865,0.8286979115597572
5080S,45500XS,1.6555047722318865,0.8286979115597572
5080S,5261S,0.5250014509329451,0.8234622540784485
5080S,34000D,19.57529018917655,0.8203852037434375
5080U,45000S,533.4961145032116,0.9012716613736985
5080U,45500S,602.5411281156663,0.8969775058230559
5080U,45500XS,602.5411281156663,0.8969775058230559
5080U,45000G,429.48539634710437,0.8885712910859387
5080U,5080S,295.81837284910006,0.8797397031415831
5080U,M45500XG,436.5099780614807,0.8688037507724912
5080U,45500XG,436.5099780614807,0.8688037507724911
5080U,45500G,436.5099780614807,0.8688037507724911
5080U,5080G,234.85328945629476,0.8651899582560646
5080U,5080D,0.2543414479422726,0.8223813238917071
5100G,50211SD,0.00014727164126114654,0.9630292507322972
5100G,19500D,14.985898070517075,0.9257769542287283
5100G,2570D,14.985898070517075,0.9257769542287283
5100G,8151D,0.02803709404314347,0.8692053218593032
5100G,8154D,0.0120025919132069,0.8687817160653549
5100G,8152D,0.0120025919132069,0.8687817160653549
5100G,8243D,0.035522284169266165,0.8600433429918634
5100G,8150D,0.15612505856499873,0.8134099699454345
5100G,8240D,0.06824343720310036,0.7611536943922252
5100G,6026DZ,-0.0010385779038293455,-0.8994949864407868
5100S,3282U,0.0013873538702592126,0.7876753122694317
5100S,400000S,78.6346945337607,0.7303599053004844
5100S,400000XS,78.6346945337607,0.7303599053004844
5100S,43500S,55.62523373844142,0.7251221858930983
5100S,43500XS,55.62523373844142,0.7251221858930983
5100S,41500S,52.137977508194126,0.7215512295162924
5100S,3500U,0.0013226717776832052,0.7205643015010349
5100S,22000XD,25.280773504559647,0.7178055741055664
5100S,22500D,25.280773504559647,0.7178055741055664
5100S,44800S,73.77719927640302,0.717507686162861
510P,0979P,1.916666666666666,0.9701964434020751
510P,570P,3.291666666666666,0.8973796981103628
510P,0968P,0.9166666666666664,0.8864052604279189
510P,5000XP,7.125,0.8666257680879382
510P,5000D,19.87499999999999,0.8595976089639441
510P,5000CP,2.958333333333332,0.8303099787618544
510P,50041ST,-1130.2916666666665,-0.8286341870123465
510P,50042ST,-1274.6249999999995,-0.8332876017285015
510P,1520D,-25098.791666666664,-0.8388572901891593
510P,50007SD,-577.2083333333331,-0.8391010423446964
5200G,5200S,2.687639876476213,0.9510550359311608
5200G,6120DZ,0.9559588597871798,0.6442286490425267
5200G,396DD,2.8907631747163407,0.6360863674838307
5200G,49000XS,3.088129657766989,0.6226973570619718
5200G,47000S,3.088129657766989,0.6226973570619718
5200G,5000U,0.007001968615629194,0.5906700190240102
5200G,6122DZ,0.007001968615629194,0.5906700190240102
5200G,396FU,0.00010999198173397718,0.5676980817795169
5200G,396ID,1.9709147955098059,0.5518028677145291
5200G,5000S,1.5394407630939952,0.5342541939536902
5200S,5200G,0.33654273747267294,0.9510550359311608
5200S,6120DZ,0.3804027154314418,0.7244524183086677
5200S,6122DZ,0.002855442227659591,0.680712259414936
5200S,5000U,0.002855442227659591,0.6807122594149358
5200S,49000XS,1.1858346512845086,0.6757266686808797
5200S,47000S,1.1858346512845086,0.6757266686808797
5200S,5000S,0.6560356108879887,0.6433951738213497
5200S,396JD,1.1487409392314323,0.641026564135286
5200S,5000G,0.5436413904861586,0.6374712115430232
5200S,396ID,0.7671008823778456,0.6069235819619057
520P,0962P,0.7006598680263945,0.9431507820429842
520P,5000AP,1.16376724655069,0.862917609180402
520P,570P,1.295140971805639,0.8494718447369937
520P,5000XP,2.8704259148170364,0.8399716488083658
520P,5000BP,0.8116376724655068,0.8077704072356223
520P,0968P,0.3467306538692262,0.8066491495333632
520P,1830D,2533.732453509297,0.7982077619399199
520P,1510D,3992.806838632272,0.7861954827198576
520P,50007SD,-228.16976604679067,-0.7980154896904856
520P,2230D,-15070.748650269945,-0.8231238039678817
5240G,11850D,0.5058553148348316,0.9844135918034711
5240G,1850D,0.6023979215392833,0.9839594451614637
5240G,6098DZ,0.036699666506685755,0.9839594451614636
5240G,1870D,1.595095861750688,0.9839594451614635
5240G,11870D,1.595095861750688,0.9839594451614635
5240G,8461D,2.0285407348964477,0.9773594392604095
5240G,15000AD,6.540466432617743,0.9754464363634464
5240G,8421D,4.645058979685228,0.9717912797271239
5240G,8663D,-0.2174315946244805,-0.9760576164128241
5240G,8662D,-0.0920414313518858,-0.9853672693578117
5240S,5040G,0.06986700455199425,0.418537968148953
5240S,3711U,7.634534651168212e-05,0.41519081693952736
5240S,3711S,0.13289397697690325,0.4143783190649435
5240S,3711G,0.0994781903966423,0.4140275930381463
5240S,3713G,0.030611316125887623,0.4083736511189883
5240S,3713S,0.03671681497229753,0.400350350964089
5240S,5710S,-0.06711961383466618,-0.3940013586522526
5240S,8230D,-0.9020221353915474,-0.39665058234989103
5240S,8231D,-0.9020221353915474,-0.39665058234989103
5240S,4513G,-0.10427415931638409,-0.4208597340058895
5261G,5261S,3.077033052497183,0.9749032150720985
5261G,5080G,3.2141257365314186,0.8042568801274419
5261G,5080S,3.9500801747992265,0.797906602558597
5261G,48000G,6.708066463887907,0.697232699698137
5261G,5080U,0.010255243785240913,0.6965673090741954
5261G,45500XS,6.844003816812974,0.6920256607010543
5261G,45500S,6.844003816812974,0.6920256607010543
5261G,48000S,11.84403303182411,0.6882037676682883
5261G,45000S,5.893932527387584,0.6763114102394654
5261G,45000G,4.792572399058303,0.6734876840433366
5261S,5261G,0.3088807505615134,0.9749032150720985
5261S,5080G,1.0460174262699147,0.826116889096742
5261S,5080S,1.291596590232219,0.8234622540784485
5261S,48000G,2.2815568999157154,0.7484837101463802
5261S,5080U,0.0034793138637166984,0.7459013033576607
5261S,45500XS,2.2620224632236985,0.7219041321105045
5261S,45500S,2.2620224632236985,0.7219041321105045
5261S,48000S,3.919921220530454,0.7188949513716397
5261S,45000S,1.970203197886496,0.7135480655903196
5261S,45000G,1.5997044946832446,0.7095310405693586
5280G,5280S,1.7654165458457507,0.8883730060784786
5280G,8334D,4.196936062789512,0.7329912505684453
5280G,6085DZ,0.05902677229054526,0.5563066621568624
5280G,6084DZ,0.1690262118439424,0.5390361406947765
5280G,8330D,4.0200542414842575,0.48931897316861084
5280G,18000ED,0.07201007829195369,0.4873445074461455
5280G,M18000ED,0.07201007829195369,0.4873445074461455
5280G,M17000ED,-0.07201007829195369,-0.4873445074461455
5280G,14000ED,-0.07201007829195369,-0.4873445074461455
5280G,8215D,-0.07201007829195369,-0.4873445074461455
5280S,5280G,0.4470370461781476,0.8883730060784786
5280S,8334D,1.9750030851247635,0.6854662157771232
5280S,6084DZ,0.07439393341066715,0.471469047932024
5280S,6085DZ,0.02441155564331022,0.45720663062836653
5280S,8002D,41.147654071130646,0.4418790940402948
5280S,14000BD,69.20209788483847,0.43508164638639407
5280S,8330D,1.7521830342819067,0.4238297641965204
5280S,4511G,-120.29593503961301,-0.46038851947000947
5280S,2210D,-356.5157168595899,-0.4796055867460279
5280S,2230D,-306.0119406668806,-0.5211341627080656
530P,0963P,1.0,1.0
530P,50038ST,565962.7003703704,0.9321192127734018
530P,1610D,258522.96296296292,0.9250529689215945
530P,26000D,258522.96296296292,0.9250529689215945
530P,50028ST,883397.4062962963,0.8903495761720551
530P,395DU,23.333333333333332,0.8852961087997157
530P,50023ST,16.444444444444443,0.8694057651446385
530P,24000D,792821.8888888889,0.8672815713279278
530P,50039ST,792821.8333333334,0.8672814166630763
530P,1010D,-435712.3703703703,-0.8847760741726783
5310G,5310S,4.384674079963813,0.8534315629372274
5310G,6005DZ,0.12421326604575635,0.41170181313840076
5310G,6021DZ,0.08370747757370374,0.4083353805149054
5310G,8204D,0.06604673050928657,0.3751112337824092
5310G,396FU,-0.0004836166660120538,-0.3595377581529791
5310G,391FU,-0.004496856009261949,-0.37893210028478047
5310G,50012SD,-0.00798050448752758,-0.3941427484272764
5310G,391GU,-0.007939680722935905,-0.4097794013260908
5310G,395FU,-0.004945941997003491,-0.4457873316720622
5310G,395GU,-0.006948788183202155,-0.47068923507318233
5310S,5310G,0.16611164691709296,0.8534315629372274
5310S,6021DZ,0.020355573048394415,0.5101580051191382
5310S,6005DZ,0.027638682640274793,0.4706529163365583
5310S,8204D,0.012748839445205613,0.37200434725838766
5310S,5310U,0.001243900691538752,0.36577608241722137
5310S,6017DZ,9.447277147859279e-05,0.36516927323828824
5310S,41000G,1.9892046934930063,0.354130240466948
5310S,395FU,-0.0007606219337835229,-0.3522217455489104
5310S,391GU,-0.001602301629575775,-0.42487382440842003
5310S,395GU,-0.0012487918724315295,-0.43459414635215693
5310U,47000U,1.3914744525547444,0.7019314342706259
5310U,8174D,24.061956204379555,0.688663452934535
5310U,50043ST,59.966481751824794,0.6451188138954059
5310U,50044ST,108.72420437956204,0.4529381899818808
5310U,8204D,4.063795620437955,0.4032548750169393
5310U,5330U,0.430043795620438,0.40192969288195807
5310U,6004DZ,-0.09955007299270072,-0.43013667133370714
5310U,6013DZ,-0.051319708029197074,-0.45382220192385186
5310U,6014DZ,-4.788065693430657,-0.51580778437027
5310U,9101D,-124.21897810218977,-0.5197306318060334
5330G,5330S,4.42417206621788,0.9803505235891294
5330G,5330U,0.005428917293305255,0.7947355479132218
5330G,1140D,9.3666360980772,0.6635147429945404
5330G,50007SDY,0.17676529846318872,0.6569353318173257
5330G,1140AD,9.902345466109828,0.6296137129620099
5330G,396HD,8.298360188115037,0.6167792077602915
5330G,391EU,0.003372055489547966,0.6071269490730995
5330G,47000U,0.007648684765567038,0.6043356657178443
5330G,391GU,0.0042693858305626565,0.603008619162401
5330G,47000S,7.503583332467287,0.596414349663162
5330S,5330G,0.21723548151306216,0.9803505235891294
5330S,5330U,0.0011933839463320304,0.7883884064429768
5330S,50007SDY,0.04071741326890538,0.6828989003258504
5330S,1140D,2.102743139306309,0.6722081569931585
5330S,391EU,0.0007886510311979959,0.6407967461346843
5330S,1140AD,2.212481476048462,0.6348430540203186
5330S,3310S,0.18554234170196282,0.6336285895843349
5330S,47000U,0.0017449796717877723,0.6222035139803975
5330S,47000S,1.7091272878450856,0.6130620121882029
5330S,49000XS,1.7091272878450856,0.6130620121882029
5330U,5330G,116.34080185671655,0.7947355479132218
5330U,5330S,520.8351271391771,0.7883884064429768
5330U,47000U,1.4265474763447166,0.7699602050118177
5330U,1140AD,1471.97615343416,0.6393335060213126
5330U,1140D,1278.9268535285264,0.618875402721981
5330U,50007SDY,24.2907623249764,0.6166764166492787
5330U,22500D,8498.48343492565,0.5968926956098626
5330U,22000XD,8498.48343492565,0.5968926956098626
5330U,22000D,8220.244420923766,0.5872022548320234
5330U,391EU,0.4694840470300185,0.5774258522801902
540P,0971P,1.0,1.0
540P,0976P,1.0,1.0
540P,395AU,11.500000000000002,0.9754172691319666
540P,31000D,3570572.25,0.9630906075076799
540P,1495D,592439.5833333334,0.9618902896206097
540P,2520D,483100.9583333332,0.9607637185394966
540P,33000D,2836155.75,0.9587635145983079
540P,30000D,3596334.208333333,0.9577592744464337
540P,2111D,784124.125,0.9558872992413545
540P,25000D,2900267.041666667,0.9540775733203904
550P,0978P,1.0,1.0
550P,1610D,217373.07204610956,0.9294688088403361
550P,26000D,217373.07204610956,0.9294688088403361
550P,395BU,15.723342939481268,0.8596979485466293
550P,1495D,477449.0605187321,0.8508970329972709
550P,2111D,632021.0403458215,0.8457108556041538
550P,0976P,0.760806916426513,0.8351085798012357
550P,0971P,0.760806916426513,0.8351085798012357
550P,540P,0.760806916426513,0.8351085798012357
550P,1010D,-358992.6167146975,-0.8711252398731129
560P,0977P,1.0,1.0
560P,4513G,8573.371428571429,0.8442537179926694
560P,3713S,-2895.4857142857168,-0.7702953967330698
560P,3713G,-2527.0571428571425,-0.822529412112676
560P,3711U,-6.914285714285716,-0.9174304569221046
560P,3711S,-12307.028571428571,-0.9362796805307451
560P,3711G,-9261.314285714292,-0.9404478006450868
560P,3710U,-1.0,-1.0
560P,3710G,-1768.000000000001,-1.0000000000000002
560P,3710S,-1768.000000000001,-1.0000000000000002
5700G,5700U,0.00858171237843165,0.992275229823711
5700G,5700S,4.583016923905972,0.9916635876655567
5700G,3580U,0.0003443443245146532,0.8408327211009844
5700G,3580G,1.8455097496137105,0.8300780004514448
5700G,3341U,0.0013797400778466388,0.8291381127957584
5700G,3341G,2.7483828770108403,0.8266670487177479
5700G,3580S,8.050325877646662,0.8230444284687076
5700G,3341S,3.70406453222184,0.8199671745084854
5700G,2241D,0.8917007650976917,0.8099817236946966
